Libelle du departement,Inscrits,Abstentions,Votants,Exprimes,Blancs,Nuls,Tendance,Annee,Evolution_Tx_Chomage,Vols de vehicules_Tauxpourmille,Vols d'accessoires sur vehicules_Tauxpourmille,Coups et blessures volontaires intrafamiliaux_Tauxpourmille,Vols avec armes_Tauxpourmille,Violences sexuelles_Tauxpourmille,Destructions et degradations volontaires_Tauxpourmille,Vols dans les vehicules_Tauxpourmille,Coups et blessures volontaires_Tauxpourmille,Vols sans violence contre des personnes,Cambriolages de logement,Vols violents sans arme,Autres coups et blessures volontaires_Tauxpourmille,proba_extreme droite,proba_centre,proba_droite,proba_extreme gauche,prediction
Côtes-d'Armor,455960,71620,384340,374969,6362,3009,centre,2017,0.07499999999999929,0.038648763000000086,0.03524100599999991,-0.01811889699999991,0.013366717,0.006796135999999953,-0.15861515100000023,-0.29343877800000007,0.13910338099999997,-0.027028755000000793,0.22272698700000015,-0.004930842000000046,0.15722227799999988,7.913748543311887E-6,0.9506008509707228,0.04388868693072796,0.005502548350005961,centre
Côte-d'Or,366859,77886,288973,282745,4577,1651,centre,2022,-2.1750000000000007,-0.08524147900000001,0.748660922,0.8138295209999997,0.0035614640000000003,0.621069748,-0.7023088849999999,0.3136203289999999,1.4249245430000004,-1.5248877849999998,-0.048175999999999775,-0.077721867,0.611095022,0.044657129834185814,0.9546940303509762,5.37084672777108E-7,6.48302730165384E-4,centre
Côte-d'Or,360654,68674,291980,285125,5134,1721,droite,2017,-0.29999999999999893,-0.28464300900000006,-0.3013387219999999,0.11301269700000005,0.026170763,0.02189192299999998,-0.15227238299999968,0.22029693100000003,0.19933727999999995,0.5799154729999998,-0.819496096,0.057607993999999996,0.0863245829999999,0.0028944077039502283,0.004805484234145847,0.9913081462040052,9.9196185789872E-4,droite
Corrèze,185032,38430,146602,142600,2517,1485,extreme droite,2022,-1.4000000000000004,-0.225815863,-0.09388152299999997,1.3147573740000003,0.012660449,0.648643094,-0.6121561440000001,-0.757340277,1.5894390010000001,-0.9217480460000003,-0.904552309,-0.00264524200000002,0.2746816270000001,0.9273866568917226,0.07259162640811209,2.0376937351312048E-8,2.1696323227997377E-5,extreme droite
Corrèze,185277,34299,150978,145614,3427,1937,centre,2017,-0.07500000000000107,-0.07840668100000003,-0.169548005,-0.14872655099999998,-0.024837468999999997,0.06225132099999997,-0.09747997900000005,0.34827359300000005,0.17468644300000014,-0.3173043059999996,0.19148125800000004,-0.08689644299999999,0.3234129939999999,0.0011438019400260497,0.8850626101794269,0.11105895518868326,0.0027346326918638803,centre
Cher,224570,59808,164762,160533,3146,1083,extreme droite,2022,-2.2500000000000018,-0.44660158800000005,0.021997883999999912,0.722352189,-0.016070600999999997,0.40236879700000006,-1.210177578999999,-0.3881507929999999,0.877358557,-1.4592034199999997,-1.7278466689999998,-0.12144700199999997,0.15500636699999992,0.9660021602126609,0.033883300399094735,6.5821664608222735E-6,1.0795722178352205E-4,extreme droite
Cher,229014,50941,178073,172683,3996,1394,droite,2017,1.7763568394002505E-15,-0.19923782099999987,0.10409250599999997,0.10993286999999996,-0.041871954999999995,-6.784880000000326E-4,-1.2409510640000008,0.17035787400000002,0.21038415300000013,-0.3384062030000008,0.7138992850000001,-0.06431710300000004,0.10045128400000003,0.01121830548751724,0.0026613938153492262,0.9745707627455097,0.011549537951623777,droite
Charente-Maritime,519202,116437,402765,394067,5918,2780,centre,2022,-2.55,0.026512365999999954,-0.19113892499999996,1.1794930529999998,0.006761397000000002,0.6227106269999999,-1.618091712,-0.8626600579999999,1.6714088710000001,-2.6159436950000003,-0.8379810279999997,-0.11953727400000003,0.49191581799999984,0.05010808005842649,0.9498872850074737,3.56503602359519E-9,4.631369063812006E-6,centre
Charente-Maritime,491374,99354,392020,382268,6836,2916,droite,2017,-0.375,-0.10491084399999995,0.09252771599999998,-0.025720501000000118,-0.021963707000000006,0.10211504900000001,-0.13846849900000002,-0.0996155700000001,0.1963074709999999,0.03642446000000099,0.31134943399999937,0.021805818000000032,0.22202797200000002,3.3922251788936616E-5,0.13990951398941034,0.8573581186605832,0.002698445098217331,droite
Charente,257608,59909,197699,192666,3293,1740,extreme droite,2022,-2.000000000000001,0.016541088000000093,-0.23689089900000004,1.313128901,0.011427515,0.720501303,-0.001992921999999453,-1.2796187639999999,1.9161133220000006,-0.4555082730000004,-1.8781782750000007,-0.13854442499999997,0.6029844199999999,0.9949155643952838,0.0050752518551911135,5.49653324623008E-7,8.634096200393443E-6,extreme droite
Charente,259954,54980,204974,199013,3736,2225,centre,2017,-1.125,-0.256835366,-0.01683563500000007,-0.11233175600000012,-0.022560197000000004,-0.015176468999999915,-0.25705724100000005,-0.24628966300000021,0.1103445569999999,0.09865382800000067,0.9039074240000007,0.049306077999999975,0.22267631300000001,0.2889293925725581,0.48658469665760373,0.21904242585719366,0.005443484912644454,centre
Cantal,115745,25019,90726,88102,1803,821,centre,2022,-1.575000000000001,-0.09423265800000002,0.04403643600000007,0.6914921150000002,-0.006780383000000001,0.6119860690000001,0.14815165500000038,-0.43729864500000004,1.637504201,-0.8723360799999997,-0.6213678450000002,-0.020013026000000003,0.946012086,0.010067160102779213,0.974530120650045,0.015356993231130232,4.572601604562972E-5,centre
Cantal,117425,22767,94658,91566,2113,979,droite,2017,-0.8250000000000002,-0.045031339000000004,-0.06585655899999998,0.006198982999999991,0.013857488999999999,0.091711143,-0.4333369180000002,-0.3840999519999999,-0.1675934360000002,0.03631418199999992,0.37923508100000003,-0.019733575000000003,-0.17379242000000006,0.08322971071731232,5.001488460160157E-5,0.9153381248975774,0.0013821495005086662,droite
Calvados,512148,117799,394349,386231,5547,2571,centre,2022,-2.3000000000000007,-0.2699620210000001,-0.12960714100000004,1.2436069029999999,-0.006019973000000005,0.874079584,-1.6420534059999996,0.22442383100000018,1.913525075,-0.8888582839999994,-0.5814455790000004,-0.3356989779999999,0.669918172,0.41364536529770923,0.5863449533294776,2.6019184212872345E-8,9.65535362903626E-6,centre
Calvados,501153,90313,410840,401622,6292,2926,droite,2017,-0.6999999999999975,0.08304588800000001,-0.10135874500000008,-0.06979072399999997,0.005740189,0.12511766000000002,0.6027833539999996,-0.10346322200000024,-0.10946239399999991,0.01820606999999974,0.20640796100000003,-0.0046092450000000396,-0.03967167100000002,0.014659841304432856,0.0024082234923727213,0.982138394209466,7.935409937283427E-4,droite
Bouches-du-Rhône,1411184,383816,1027368,1008620,13341,5407,extreme droite,2022,-2.5500000000000007,-0.1715803530000004,-0.5376070630000003,1.3899772049999999,-0.083091586,0.5305723250000001,-2.3898628499999983,2.043665903,2.054475697999999,-2.4211334599999983,0.43123164,-0.3800799750000001,0.6644984930000004,0.9563469692239613,0.04364937882295428,1.656125208818485E-10,3.651787472019477E-6,extreme droite
Bouches-du-Rhône,1372396,300148,1072248,1049699,16554,5995,extreme droite,2017,-0.5749999999999993,-0.6207245539999997,-0.05484369099999986,0.08662735799999988,-0.0062911139999999866,0.06651025600000005,-0.4093833600000014,-0.7727601260000005,0.13677087500000074,0.1287173899999985,-0.19932639999999857,-0.4390456249999999,0.05014351699999997,0.972651183189774,9.790512450328714E-6,0.01608092158353073,0.011258104714245092,extreme droite
Aveyron,219468,43833,175635,170902,3079,1654,centre,2022,-1.200000000000001,-0.05084663199999995,-0.25122813099999997,0.724926118,-0.007194378999999997,0.36058532600000004,-0.3786732299999995,-0.28754333199999993,1.1241910589999997,-0.477120706,-1.5302621340000002,-0.05025810999999998,0.39926494200000007,0.08111851497765335,0.9179767463374335,8.278653341471494E-4,7.687335076596229E-5,centre
Aveyron,218442,36544,181898,176462,3545,1891,droite,2017,0.10000000000000053,-0.13747388900000002,-0.06221481700000009,-0.06280353000000005,0.007117380999999999,0.15325590799999994,0.31317181099999924,-0.19218539200000007,0.006944289000000214,-0.17230150799999944,0.3567578840000003,-0.032554785,0.06974781799999996,0.0036024365809186167,0.0011322235315738016,0.9930634418154668,0.002201898072040855,droite
Aude,279927,62972,216955,212426,2962,1567,extreme droite,2022,-2.5999999999999996,-0.11957580499999998,-0.2049559230000002,0.5964724720000003,-0.025163572999999995,0.672649058,-1.1526610120000012,-0.5635088580000001,1.1069364489999995,-1.7531544630000004,-1.1997609579999997,-0.19718056300000003,0.5104639769999999,0.5190723660272168,0.4809242169672819,1.3733752365226768E-9,3.415632126025105E-6,extreme droite
Aude,272724,52568,220156,214353,3848,1955,extreme droite,2017,-0.3750000000000018,-0.10175600100000004,-0.070685793,0.11223635700000001,-0.01956170800000001,0.07560062999999995,-0.6035488099999995,-0.07368205099999958,0.10335743999999991,0.3405849750000005,-0.8211831350000001,-0.009092031,-0.008878916000000014,0.9012147169445335,6.188777443803059E-5,0.09642304195148788,0.002300353329540538,extreme droite
Aube,205551,52384,153167,149670,2339,1158,extreme droite,2022,-2.3750000000000018,-0.19288826400000003,0.14534524300000018,1.273325546,0.015820227,0.651954705,-1.6384713369999995,-0.49906956700000005,1.8512261839999997,-0.6028651439999999,-0.38422663100000065,-0.24699206100000004,0.577900638,0.952726069115256,0.04717841417906872,1.88567824897719E-9,9.551481999708914E-5,extreme droite
Aube,203847,38951,164896,161068,2745,1083,droite,2017,1.1500000000000021,-0.3710644139999999,-0.15978944500000014,-0.028861226999999934,-0.08435235700000002,0.10439323099999998,-0.7458982340000002,-0.7370719330000002,0.044395597999999925,0.014776291000000441,-1.6329690449999994,0.020319045000000036,0.07325682500000008,0.015464165574008775,8.438881320592465E-7,0.9802865145977775,0.004248475940081523,droite
Ariège,119039,25028,94011,91704,1532,775,extreme droite,2022,-2.1249999999999982,-0.376457265,-0.26457389200000003,1.115593065,0.025913843000000002,0.7893530799999999,0.32005753400000003,0.29039956200000017,1.7354259410000004,0.06726491800000023,-1.7600835199999998,-0.079066423,0.6198328759999998,0.738151118125944,0.07365412044672745,3.1074356595859914E-9,0.18819475831989288,extreme droite
Ariège,117409,21392,96017,93388,1728,901,extreme gauche,2017,-0.07500000000000107,-0.30119333300000006,-5.135939999999506E-4,0.13631804599999997,-7.336999999999622E-6,0.09112938000000004,-0.5012323199999997,-0.49088763600000007,0.42266964000000007,-0.7676288070000004,-0.1466236580000002,0.019478199,0.28635159499999996,0.042013009694085245,1.9982079519614558E-4,0.041987330285715024,0.9157998392250035,extreme gauche
Ardennes,186197,49368,136829,133936,1909,984,extreme droite,2022,-1.674999999999999,0.23965519599999996,-0.09173023200000008,1.769322597,-0.007047710000000002,0.572942487,-0.14132378500000087,0.022547571999999905,2.4832523340000003,-0.8521666539999995,0.6984280389999995,-0.16017651700000002,0.713929737,0.6955364639678479,0.30442539364785925,1.2046188602140626E-8,3.813033810437064E-5,extreme droite
Ardennes,194379,44076,150303,146803,2552,948,extreme droite,2017,-0.7750000000000004,-0.319053499,-0.40851597100000003,-0.027608655000000093,-0.036148137,0.06960042,-0.14845402099999916,-0.33478456200000006,0.04483825000000019,-0.1116874000000001,-0.3786910059999995,0.05749289699999999,0.07244690600000014,0.9526487284679119,2.5714045099011455E-4,0.0468482627517793,2.458683293185834E-4,extreme droite
Ardèche,255859,54114,201745,196975,3311,1459,extreme droite,2022,-2.0,-0.40571229799999986,0.0011654299999999118,0.6777691450000001,0.014677326999999997,0.598877038,-0.5147185969999999,-0.8703562119999999,1.3227479779999998,-0.3666199109999999,-1.2587425049999998,-0.014537542999999986,0.6449788349999999,0.9006402026939282,0.09931869671188528,1.7007864393543212E-6,3.9399807747266446E-5,extreme droite
Ardèche,249260,46619,202641,197073,3901,1667,droite,2017,0.049999999999998934,-0.11998991200000009,-0.29079949299999996,-0.026395723000000038,-0.012380356000000002,0.07297203000000002,1.2079524070000005,-0.4992224690000002,-8.86319999999774E-4,-0.0914162420000002,0.285066842,0.036533179,0.02550940199999996,0.012447951263263238,8.039173067157056E-7,0.9867395731463674,8.116716730627561E-4,droite
Alpes-Maritimes,778582,208250,570332,558775,7550,4007,extreme droite,2022,-2.4749999999999996,-0.48657997099999983,-0.3994661239999999,1.464364018,-0.017175188999999993,0.541993714,-3.1653805839999993,-0.5378604919999996,2.0853458270000003,-0.28229677999999936,-4.856279306999999,-0.667970701,0.6209818089999999,0.9998043227040307,1.0969420783918008E-4,3.4562312099278784E-11,8.598305356772828E-5,extreme droite
Alpes-Maritimes,761761,161905,599856,587920,9028,2908,droite,2017,0.5,-0.2591104780000002,-0.08534291199999999,-0.14604882000000008,0.015734596000000003,0.011259060999999959,0.13382065000000054,-0.4785400379999998,-0.21162309900000054,-2.4019712600000016,1.3853185969999995,-0.269775004,-0.06557427900000024,8.885387047266384E-5,0.001423481601029364,0.9916369010272847,0.006850763501213261,droite
Hautes-Alpes,113519,25357,88162,86235,1395,532,extreme droite,2022,-1.7750000000000012,-0.39920435200000004,-0.07457605500000009,1.421669938,-0.021165466999999997,0.9479631260000001,-0.154397405000001,-0.748863109,2.3884716510000006,-2.712232202,-0.875286832,-0.26126862,0.966801713,0.995826518298422,0.004125138244822078,3.957847193517363E-5,8.764984820810457E-6,extreme droite
Hautes-Alpes,109907,20821,89086,86927,1541,618,droite,2017,0.10000000000000142,-0.39138211499999986,-0.12142593299999993,-0.015825012000000083,-0.035478494000000006,0.006554119999999997,0.31437200400000087,-0.15197504399999984,-0.3222895750000001,-0.24614382799999923,0.41183704200000015,-0.03592241099999999,-0.306464563,0.11235823553952833,5.7185407792528455E-6,0.8837639700683552,0.003872075851337376,droite
Alpes-de-Haute-Provence,128075,29290,98785,96683,1478,624,extreme droite,2022,-2.424999999999999,-0.17814257700000002,0.24592236099999998,1.116084656,-5.66373000000002E-4,0.6601485089999999,-0.5116668440000005,-0.6095864879999997,1.856246623,-1.7556967699999992,-1.6080229310000003,-0.09411616300000003,0.7401619659999998,0.9818536455262719,0.018099253302067003,6.58289160942245E-7,4.644288250011621E-5,extreme droite
Alpes-de-Haute-Provence,126578,24323,102255,99713,1806,736,droite,2017,0.07499999999999929,-0.5608482619999997,-0.560717477,0.32566054200000005,0.011796144000000001,0.07576301200000002,0.5974160089999998,-0.923615077,0.27502264600000004,-0.20281315200000094,0.6513249450000007,-0.138420906,-0.05063789499999993,0.03701816464677201,1.9728592339046483E-5,0.9623276555042709,6.344512566181193E-4,droite
Allier,249991,58497,191494,185955,3749,1790,extreme droite,2022,-2.0500000000000007,-0.3936180720000001,-0.05314045899999997,0.6525987209999999,-0.017481654,0.546261454,-1.2291043680000007,0.26839024499999997,0.9536548460000001,-0.39020486799999965,-2.057346189,-0.11689109799999997,0.30105612599999976,0.9538730084109044,0.046065194850083015,2.729327532251246E-6,5.9067411480255755E-5,extreme droite
Allier,253946,54357,199589,192793,4240,2556,droite,2017,-0.12499999999999822,-0.348543378,-0.1170343909999999,0.05537255900000004,0.009070776000000003,0.09367861200000005,0.5265565760000008,-0.07713541899999998,0.41010777900000006,-0.030315761999999857,0.8194879130000006,0.06026900399999996,0.35473522,0.008320243958275703,0.0012082328176010976,0.9889669452529335,0.001504577971189689,droite
Aisne,373544,101089,272455,265860,3767,2828,extreme droite,2022,-2.549999999999999,0.0032945189999999958,0.012973759999999945,1.137991538,-0.065012871,0.705827701,-1.455690650000001,-0.6870746499999998,1.5676267990000001,-0.49529083699999976,-0.25470963399999924,-0.08907247799999995,0.4296352619999999,0.9566919191528158,0.043295093111128925,1.7132858872519299E-9,1.2986022769400583E-5,extreme droite
Aisne,375752,80183,295569,288199,5047,2323,extreme droite,2017,-0.7000000000000011,-0.13031207799999978,0.13155506800000016,-0.12550915699999998,0.04698034399999999,0.056279221000000046,0.34919114300000054,0.3188576959999998,-0.12730635499999998,0.10062028000000023,0.6663824299999996,0.01789537999999996,-0.0017971989999998605,0.9110435184172865,5.916708548625813E-4,0.08443111351902668,0.00393369720882432,extreme droite
Ain,438109,97541,340568,333024,5641,1903,extreme droite,2022,-1.2750000000000004,0.005671262999999982,0.19521107299999985,0.910234027,-0.0011996030000000005,0.6142688279999999,-0.4577282259999995,-0.3544920359999999,1.1385323079999998,0.01717491999999954,-0.5793935270000006,-0.002352914999999983,0.22829828100000005,0.938078047179986,0.06175078251118942,2.7399194574004515E-5,1.4377111425063543E-4,extreme droite
Ain,415909,81530,334379,325798,6342,2239,droite,2017,-0.09999999999999964,-0.40552955999999996,-0.2417009349999999,-0.09579767899999991,0.005845740000000002,-0.016200029999999976,0.4344246469999993,0.075791202,0.024737009999999948,-0.09451958999999999,0.5729308460000002,-0.04364654000000001,0.12053468900000008,0.006057558676337377,0.017876606813505575,0.9738171532304858,0.0022486812796712404,droite
